object_id,period,type,band,mean_mag,err_mag,chi_squared,[Fe/H],[Fe/H]_error,E(B-V),E(B-V)_error,Distance_modulus,Distance_modulus_error
491856622,0.625207,RRab,i,18.711288,0.517862,0.704271,-1.389607,0.578244,0.103186,0.038695,18.399954,0.837414
491864483,0.758600,RRab,i,19.020987,1.688119,0.180786,-1.952871,0.482903,0.118361,0.037936,18.381609,0.983275
491870891,0.611280,RRab,i,18.976445,0.751514,0.851394,-1.533433,0.430097,0.122154,0.031866,18.442635,0.846136
491872277,0.657734,RRab,i,19.203921,0.106336,8.752168,-2.121825,0.489749,0.103186,0.036419,18.659858,0.995440
491876170,0.547021,RRab,i,19.285547,0.143453,2.204270,-1.707426,0.494842,0.172230,0.034901,18.598527,0.891356
491878267,0.662682,RRab,i,18.991475,0.020926,0.539304,-2.067476,0.471955,0.112291,0.036419,18.514089,0.986924
491879340,0.569236,RRab,i,19.212367,0.227441,4.862255,-1.616461,0.465344,0.118361,0.035660,18.707180,0.855995
491880125,0.545429,RRab,i,19.129594,0.549113,0.366528,-1.644408,0.458736,0.131259,0.028832,18.552490,0.875290
491880181,0.599813,RRab,i,19.308090,0.025419,0.003251,-1.545825,0.500748,0.131259,0.028832,18.596470,0.847393
491880368,0.501844,RRab,i,19.130164,0.023536,5.613419,-1.735365,0.415909,0.141122,0.019727,18.597755,0.883363
491884849,0.365832,RRc,i,19.334125,0.022982,3.489492,-2.054074,0.339302,0.132776,0.031866,18.521650,0.964226
491885393,0.759591,RRab,i,19.188080,0.226701,5.086179,-2.433640,0.449420,0.131259,0.047041,18.604880,1.122082
491888470,0.537410,RRab,i,19.147600,0.169153,2.791330,-1.863359,0.488536,0.097116,0.041730,18.549078,0.926470
491889469,0.642676,RRab,i,19.203536,0.015329,0.826348,-1.943150,0.425354,0.146434,0.027314,18.566824,0.952741
491891108,0.337279,RRc,i,19.337921,0.040512,7.035534,-2.038546,0.351770,0.116843,0.040971,18.577291,0.980953
491891286,0.604267,RRab,i,19.414692,0.015367,10.291505,-1.419930,0.442962,0.145675,0.036419,18.440856,0.815662
491891593,0.613013,RRab,i,19.132034,0.139569,4.199239,-1.585429,0.432336,0.129742,0.036419,18.588598,0.858032
491892032,0.497531,RRab,i,19.306217,1.173145,0.718116,-1.579295,0.447980,0.134294,0.025038,18.538665,0.851669
491898092,0.496886,RRab,i,19.246561,0.091019,0.149524,-1.377705,0.574208,0.133535,0.031866,18.315776,0.803631
491898215,0.495640,RRab,i,18.873753,0.057011,3.006052,-1.225668,0.520657,0.119119,0.037936,18.439977,0.775358
491899233,0.533248,RRab,i,19.309939,0.048929,0.792443,-1.034602,0.418934,0.112291,0.037936,18.624734,0.710022
491899662,0.587592,RRab,i,19.354359,0.049687,2.388755,-1.844240,0.414878,0.109256,0.044006,18.588496,0.923506
491899966,0.659275,RRab,i,19.270881,0.143182,1.134314,-1.627346,0.450401,0.122154,0.025038,18.468574,0.859069
491900055,0.631825,RRab,i,19.182871,0.014514,0.221090,-1.438399,0.475653,0.122154,0.025038,18.442848,0.804154
491900089,0.509220,RRab,i,19.408502,0.183714,0.883250,-1.516623,0.378844,0.122154,0.025038,18.573890,0.813590
491900613,0.551125,RRab,i,19.205108,0.053610,0.000035,-1.551088,0.416015,0.126707,0.022762,18.576980,0.834342
491901395,0.563331,RRab,i,19.430032,3.292330,3.232022,-1.448574,0.417892,0.117602,0.041730,18.595487,0.816355
491903864,0.675930,RRab,i,19.121911,1.243681,1.706531,-1.984612,0.446954,0.115326,0.041730,18.445960,0.969218
491905262,0.620327,RRab,i,19.164130,0.063872,0.044276,-1.902437,0.437607,0.105462,0.036419,18.594358,0.953082
491905897,0.600261,RRab,i,19.283522,0.016306,35.521892,-1.493526,0.448997,0.106221,0.032625,18.405141,0.849672
491907458,0.638380,RRab,i,19.107576,0.033318,2.670526,-1.471706,0.458494,0.100151,0.041730,18.561024,0.830751
491908080,0.755606,RRab,i,18.960039,0.054292,8.928247,-2.030248,0.501627,0.111532,0.038695,18.470166,0.990462
491908393,0.586699,RRab,i,19.141910,0.038427,5.709260,-1.617225,0.933218,0.098634,0.043247,18.658945,0.966985
491909056,0.534458,RRab,i,19.184710,0.457597,0.051022,-1.333615,0.447705,0.097875,0.040212,18.502626,0.795506
491911758,0.601420,RRab,i,19.169676,0.015359,1.774759,-2.158177,0.498694,0.091805,0.037936,18.749684,1.040465
491911807,0.637121,RRab,i,19.283266,4.752750,3.370919,-2.354057,0.448247,0.116084,0.044765,18.732868,1.065129
491913527,0.538767,RRab,i,19.127251,0.830133,0.012074,-1.602171,0.500937,0.091047,0.040971,18.701800,0.866924
491913974,0.584745,RRab,i,19.489782,16.151873,1.014354,-1.647543,0.629807,0.103186,0.044765,18.607236,0.896244
491919497,0.581758,RRab,i,19.205215,0.230480,3.911328,-1.829604,0.449369,0.092564,0.041730,18.675156,0.934384
491921214,0.504847,RRab,i,18.432811,0.139695,0.061041,-1.264930,0.504036,0.103186,0.036419,18.368629,0.783239
491923226,0.636150,RRab,i,19.026022,0.036915,1.310782,-1.643326,0.463302,0.088012,0.042489,18.605586,0.856077
491923718,0.539140,RRab,i,18.883179,2.651971,1.276824,-1.742947,0.514742,0.087253,0.035660,18.487486,0.897008
491951080,0.603007,RRab,i,19.242235,0.032380,2.241600,-2.078425,0.531141,0.098634,0.021244,18.682929,1.000550
491953629,0.321298,RRc,i,19.399841,0.044868,0.832405,-2.280194,0.356748,0.106221,0.025797,18.693125,1.031702
491954023,0.561673,RRab,i,19.312932,0.014537,23.751967,-2.115261,0.560220,0.129742,0.038695,18.722865,1.004995
491955481,0.513448,RRab,i,19.226030,0.163104,7.275076,-0.886173,0.444608,0.088770,0.025038,18.290157,0.676460
491955703,0.661043,RRab,i,19.005231,0.090796,6.365703,-2.241401,0.485751,0.100910,0.037178,18.580586,1.063857
491955752,0.631036,RRab,i,19.351316,0.019806,4.881256,-1.267368,0.492237,0.097875,0.021244,18.634622,0.776104
491955860,0.516642,RRab,i,19.257940,0.051889,0.878200,-1.499985,0.486211,0.099393,0.031108,18.564267,0.824028
491956431,0.557180,RRab,i,19.042705,0.025123,0.503914,-1.466311,0.586464,0.113808,0.040212,18.400014,0.828741
491957615,0.493994,RRab,i,19.478295,0.051638,81.719083,-1.664178,0.453793,0.107739,0.031108,18.501962,0.870366
491958610,0.488827,RRab,i,19.232550,0.057153,0.607158,-1.610676,0.360975,0.112291,0.028832,18.653439,0.856467
491958624,0.720745,RRab,i,19.181261,0.026263,40.927881,-1.110300,0.669886,0.112291,0.028832,18.288729,0.750204
491958721,0.359980,RRc,i,18.868820,0.055894,0.749962,-2.037930,0.375869,0.106980,0.031108,18.598378,0.961177
491959726,0.555241,RRab,i,19.181140,0.066496,1.283286,-1.611458,0.442344,0.120637,0.044765,18.644175,0.847038
491960093,0.569682,RRab,i,19.093728,0.034807,10.610179,-2.027864,0.415649,0.122154,0.036419,18.489145,0.969595
491961047,0.611684,RRab,i,19.151739,0.017596,0.016364,-1.380211,0.521894,0.068285,0.040971,18.438335,0.811201
491961320,0.691941,RRab,i,19.291206,0.028997,2.556325,-2.162793,0.451937,0.122154,0.036419,18.668791,1.030648
491961846,0.617605,RRab,i,19.141380,0.065734,0.104039,-1.843333,0.483476,0.077389,0.044765,18.570440,0.929603
491963270,0.677867,RRab,i,19.002435,0.013385,8.634560,-0.690672,0.659621,0.111532,0.040212,18.316960,0.671973
491963933,0.514769,RRab,i,19.095422,0.318562,4.722536,-1.015232,0.532566,0.121396,0.029590,18.492953,0.709528
491964148,0.627091,RRab,i,19.222517,0.357564,1.245312,-1.249501,0.473639,0.135053,0.040971,18.363267,0.774644
491967153,0.623986,RRab,i,19.204123,0.709341,3.570401,-2.084804,0.474300,0.157814,0.044765,18.748413,0.995339
491969264,0.617924,RRab,i,19.163956,0.207975,2.475989,-1.798577,0.468082,0.146434,0.044765,18.312612,0.917127
491971952,0.353499,RRc,i,19.408103,0.023001,1.165334,-1.597337,0.360964,0.174506,0.028832,18.555545,0.834867
491972692,0.533181,RRab,i,19.311362,0.117751,8.538642,-1.504456,0.413402,0.162367,0.033384,18.682369,0.825591
491973541,0.608610,RRab,i,19.388101,0.184660,1.792470,-1.462465,0.442946,0.116843,0.031108,18.689792,0.811768
491999097,0.701470,RRab,i,19.356424,0.105323,0.131246,-1.829782,0.543612,0.150986,0.036419,18.641297,0.934636
491999991,0.687126,RRab,i,19.037344,0.027593,8.661219,-2.125301,0.521100,0.132776,0.036419,18.363452,1.002071
492001102,0.532483,RRab,i,19.125045,0.180140,1.283565,-1.965135,0.398069,0.119119,0.034901,18.525001,0.957758
492002645,0.552976,RRab,i,19.226061,0.079225,0.313328,-2.189150,0.479754,0.089529,0.025038,18.893615,1.040297
492003984,0.527454,RRab,i,18.873258,0.244309,0.392538,-2.048422,0.440081,0.121396,0.032625,18.641472,0.986883
492004269,0.645959,RRab,i,19.023928,0.261034,0.643251,-1.954894,0.441454,0.166160,0.032625,18.544596,0.955302
492004318,0.490969,RRab,i,19.327871,10.488343,5.182016,-1.259407,0.439329,0.180576,0.032625,18.508705,0.771189
492004718,0.718514,RRab,i,18.763278,0.047974,4.341462,-2.503950,0.455107,0.154021,0.036419,18.400368,1.142079
492005185,0.543834,RRab,i,19.294532,0.032817,1.117743,-1.508641,0.477739,0.154021,0.041730,18.458428,0.828703
492005899,0.572671,RRab,i,18.711459,0.923960,0.056277,-1.885443,0.444901,0.144157,0.031866,18.527195,0.920279
492007765,0.576308,RRab,i,19.037612,0.086367,0.350499,-1.826713,0.446146,0.133535,0.028832,18.688828,0.917388
492009360,0.541507,RRab,i,18.948671,0.039028,3.699926,-1.490298,0.457177,0.138088,0.035660,18.601536,0.844536
492009949,0.506187,RRab,i,18.754162,0.155739,0.040871,-0.491195,0.527227,0.113050,0.037936,18.633620,0.631529
492012357,0.559573,RRab,i,19.124548,0.085345,0.430314,-1.385355,0.505405,0.106221,0.044006,18.521431,0.797559
492012489,0.667363,RRab,i,19.093349,0.040691,6.232832,-1.713718,0.678463,0.078148,0.025038,18.631483,0.908852
492013457,0.594460,RRab,i,19.088054,0.013965,76.501793,-2.091351,0.526839,0.100151,0.040212,18.590011,0.993006
492017819,0.547049,RRab,i,19.269072,0.434861,2.024257,-1.626956,0.404405,0.126707,0.030349,18.730708,0.864802
492018519,0.543604,RRab,i,19.118096,2.363253,0.395636,-1.993579,0.415704,0.119878,0.038695,18.593448,0.955155
492019255,0.679918,RRab,i,19.085841,0.016567,1.421090,-2.534417,0.474994,0.108497,0.019727,18.590049,1.120299
492021422,0.534297,RRab,i,18.749430,0.589269,0.654449,-1.723086,0.438517,0.117602,0.030349,18.647509,0.886269
492025358,0.363628,RRc,i,19.218201,0.026171,1.757298,-1.754303,0.351977,0.084218,0.038695,18.580446,0.895608
492025568,0.542800,RRab,i,18.576519,0.122126,0.099877,-1.580600,0.456398,0.089529,0.038695,18.585845,0.853743
492025594,0.604097,RRab,i,19.050239,0.027714,24.000034,-1.802308,0.430029,0.089529,0.038695,18.472016,0.888242
492029593,0.562631,RRab,i,19.420578,0.528804,1.467404,-1.434466,0.487235,0.062974,0.031866,18.590229,0.831715
492030411,0.581974,RRab,i,19.124721,0.027639,2.007665,-1.836715,0.416084,0.075113,0.039454,18.600676,0.923081
492034357,0.690424,RRab,i,18.988982,0.041310,1.918283,-2.195250,0.448031,0.100151,0.045524,18.478267,1.033616
492035692,0.591398,RRab,i,19.127901,0.192696,0.196517,-1.070295,0.599557,0.091805,0.032625,18.414749,0.740744
492036802,0.604253,RRab,i,19.093704,0.165791,0.886945,-1.525161,0.655192,0.080424,0.028073,18.530289,0.848099
492037717,0.507413,RRab,i,19.368857,0.027633,38.937183,-1.895765,0.442619,0.071320,0.038695,18.637324,0.934294
492038195,0.639239,RRab,i,19.131041,0.097832,0.176157,-1.081287,0.483585,0.071320,0.026555,18.439986,0.719499
492040472,0.712043,RRab,i,18.876200,0.192709,0.970640,-2.183135,0.428277,0.083459,0.023520,18.486898,1.030330
492040565,0.618633,RRab,i,18.448681,0.246467,1.780663,-1.645827,0.510033,0.103945,0.020486,18.464720,0.877848
492044012,0.638627,RRab,i,18.740154,0.140116,5.019839,-1.919523,0.467542,0.099393,0.033384,18.550358,0.952568
492045603,0.561221,RRab,i,19.103249,0.127568,0.813769,-1.832447,0.449422,0.120637,0.041730,18.554032,0.917472
492050160,0.541796,RRab,i,19.396456,0.024364,1.156665,-1.753549,0.619745,0.088012,0.041730,18.675356,0.929505
492051990,0.582082,RRab,i,19.234553,0.025112,0.741147,-1.872265,0.427792,0.103945,0.035660,18.642386,0.932841
492053180,0.465932,RRab,i,19.172425,0.571465,0.067499,-1.308856,0.377154,0.113808,0.027314,18.534915,0.764967
492054986,0.756055,RRab,i,18.929964,14.923193,0.007869,-1.326933,0.569526,0.100910,0.032625,18.249290,0.785636
492055657,0.651009,RRab,i,19.139875,0.192698,1.011869,-1.831068,0.523763,0.100910,0.032625,18.416133,0.925493
492056336,0.514352,RRab,i,19.345655,0.022647,0.080803,-1.747604,0.928185,0.084977,0.031866,18.537751,0.967939
492057851,0.665782,RRab,i,19.000498,0.024440,2.322806,-2.106594,0.453552,0.088012,0.048558,18.422746,1.005567
492058957,0.528725,RRab,i,19.316294,0.028555,0.933261,-1.416981,0.565046,0.092564,0.031108,18.494714,0.826106
492062044,0.579716,RRab,i,19.052432,0.032084,0.640648,-1.554128,0.477369,0.071320,0.044765,18.410396,0.843340
492062142,0.673645,RRab,i,18.956251,0.033527,0.246613,-1.753826,0.476175,0.078907,0.040971,18.516010,0.898263
492067074,0.652765,RRab,i,19.014848,0.627269,39.370073,-2.223963,0.430197,0.088012,0.035660,18.673464,1.032275
492067741,0.537320,RRab,i,18.844727,0.034614,0.434176,-0.736931,0.545501,0.078907,0.028832,18.376371,0.653790
492068162,0.533753,RRab,i,18.888931,0.216465,8.844138,-1.341137,0.471299,0.088012,0.035660,18.400171,0.809945
492069267,0.565889,RRab,i,19.232266,0.452411,0.151283,-1.043676,0.533705,0.067526,0.035660,18.428390,0.716242
492070436,0.612339,RRab,i,19.167875,0.030066,0.043940,-1.269630,0.854620,0.106980,0.031866,18.474828,0.855251
492071713,0.596015,RRab,i,19.192678,0.040230,6.670241,-1.905429,0.483126,0.069044,0.034143,18.659125,0.931127
492072785,0.729377,RRab,i,18.730584,1.426510,1.305357,-2.114689,0.493645,0.084977,0.031108,18.444830,1.027957
492073926,0.565127,RRab,i,19.139517,0.046519,1.017710,-1.891734,0.661117,0.063732,0.028832,18.602528,0.970652
492074827,0.624559,RRab,i,19.256198,0.037656,1.016113,-1.063953,0.492144,0.094840,0.034143,18.521707,0.703178
492077953,0.573557,RRab,i,18.833737,0.026384,2.338923,-2.310993,0.384458,0.075872,0.032625,18.620960,1.058219
492078070,0.641866,RRab,i,18.936209,0.047123,8.217941,-1.997032,0.428667,0.071320,0.030349,18.361067,0.974587
492078101,0.603840,RRab,i,19.026750,0.415779,0.167972,-1.469472,0.523642,0.075872,0.032625,18.593334,0.834466
492078749,0.652850,RRab,i,18.980069,0.011157,4.351840,-2.008253,0.435321,0.083459,0.046282,18.660282,0.967023
492079633,0.537096,RRab,i,18.766057,0.121194,0.927403,-0.411801,0.560389,0.081942,0.029590,18.459633,0.617780
492079832,0.644621,RRab,i,18.637090,0.399905,0.836576,-1.420750,0.503861,0.085735,0.043247,18.405080,0.816689
492090800,0.590629,RRab,i,18.369310,1.026764,0.072263,-1.876718,0.536772,0.084218,0.027314,18.550559,0.964383
492092685,0.578944,RRab,i,19.056471,0.072846,0.361042,-1.896470,0.464887,0.083459,0.030349,18.601317,0.943378
492092834,0.578211,RRab,i,19.712800,0.317634,1.666932,-1.620231,0.445278,0.075872,0.034901,18.600199,0.853587
492096529,0.601260,RRab,i,18.929551,1.997681,2.028375,-2.047926,0.490425,0.079666,0.047800,18.620093,1.000053
492104417,0.625021,RRab,i,19.141999,0.021719,33.354799,-1.628157,0.425387,0.110015,0.039454,18.474162,0.859616
492107045,0.544236,RRab,i,19.334146,0.059845,0.034336,-1.787390,0.398460,0.120637,0.041730,18.618620,0.900161
492108609,0.568447,RRab,i,19.071993,0.013596,0.479453,-1.415992,0.448029,0.098634,0.041730,18.367274,0.817734
492109715,0.682078,RRab,i,19.269760,0.054625,0.081225,-1.540576,0.494555,0.113808,0.039454,18.641830,0.839339
492109838,0.554960,RRab,i,19.025266,0.095937,0.000240,-1.508287,0.537467,0.095599,0.037936,18.518339,0.847536
492112484,0.665155,RRab,i,18.989399,0.532606,5.448162,-2.565382,0.450086,0.113050,0.039454,18.585896,1.161353
492116643,0.626018,RRab,i,19.152087,0.157639,0.500715,-1.643146,0.513252,0.113050,0.040212,18.530327,0.879513
492121313,0.808808,RRab,i,19.140626,0.036159,3.951009,-2.270489,0.474033,0.133535,0.031108,18.502409,1.066695
492121824,0.703470,RRab,i,18.898520,0.080143,0.479654,-1.665434,0.546244,0.134294,0.037178,18.408460,0.871467
492122386,0.555124,RRab,i,18.890814,0.103535,12.519140,-1.245308,0.534963,0.095599,0.024279,18.388848,0.765362
492122676,0.589753,RRab,i,19.012268,1.412207,0.112524,-1.440079,0.434340,0.102427,0.035660,18.634613,0.825423
492123341,0.528948,RRab,i,19.171586,0.018607,27.466050,-1.178186,0.596850,0.102427,0.035660,18.370004,0.778969
492124215,0.541795,RRab,i,18.821235,0.157991,0.005692,-1.787366,0.395940,0.102427,0.022762,18.602107,0.907439
492127979,0.719432,RRab,i,19.170251,0.085338,3.173528,-2.405202,0.492001,0.113050,0.035660,18.671436,1.085276
492130012,0.568827,RRab,i,19.217047,1.690763,1.470276,-2.215044,0.446668,0.135053,0.035660,18.519409,1.040835
492131454,0.623152,RRab,i,19.681922,0.306380,3.499350,-1.687985,0.499547,0.146434,0.032625,18.562848,0.880961
492133690,0.775997,RRab,i,18.997512,0.053283,1.958077,-2.358838,0.447937,0.150227,0.028832,18.355746,1.086102
492135514,0.637105,RRab,i,18.937386,1.130685,0.739274,-2.129415,0.467476,0.140364,0.028832,18.703748,1.008881
492135593,0.593604,RRab,i,19.086470,0.328678,3.771115,-1.403911,0.567546,0.128983,0.032625,18.538965,0.843362
492144608,0.621662,RRab,i,19.077760,0.014653,13.779156,-1.303951,0.467372,0.085735,0.031108,18.501569,0.787716
492158690,0.634454,RRab,i,19.062092,0.010938,22.333261,-1.566584,0.593310,0.091047,0.036419,18.324076,0.885573
492160461,0.569299,RRab,i,19.022490,0.250270,2.759048,-1.743034,0.451180,0.089529,0.041730,18.608421,0.891619
492163736,0.573631,RRab,i,19.049780,0.169502,2.620387,-1.663235,0.514781,0.087253,0.034143,18.641426,0.884700
492170533,0.682518,RRab,i,18.924885,0.040037,0.000193,-2.098665,0.446335,0.093323,0.022003,18.367904,0.990476
492170787,0.618036,RRab,i,18.752417,0.061081,5.222302,-1.657055,0.479439,0.100910,0.024279,18.401668,0.873611
492170897,0.588702,RRab,i,18.750024,0.082172,0.221205,-1.552639,0.485111,0.100910,0.024279,18.661085,0.852237
492173864,0.310719,RRc,i,19.135215,0.117999,0.628784,-1.492431,0.345502,0.097875,0.027314,18.666079,0.818948
492176106,0.561101,RRab,i,18.939834,0.041278,3.394943,-1.825853,0.399171,0.087253,0.031108,18.543429,0.905946
492176918,0.539013,RRab,i,18.981637,0.025981,0.212538,-1.569180,0.446156,0.104704,0.024279,18.585801,0.846058
492178670,0.617763,RRab,i,19.178513,1.606396,1.047258,-1.568104,0.479424,0.088770,0.034143,18.571983,0.837866
492179989,0.611097,RRab,i,18.324765,0.124947,0.008667,-1.402851,0.535884,0.076631,0.037936,18.526824,0.832896
492182860,0.585302,RRab,i,18.681541,0.577781,0.126570,-1.621293,0.703131,0.067526,0.035660,18.656850,0.899592
492184527,0.536383,RRab,i,18.359398,1.143625,0.285056,-2.026007,0.427319,0.079666,0.022762,18.645002,0.991362
492184589,0.619182,RRab,i,19.076584,0.169014,0.979270,-2.047518,0.441056,0.075113,0.021244,18.678737,0.989200
492184829,0.335716,RRc,i,19.375118,0.048652,1.060737,-1.943245,0.339790,0.079666,0.022762,18.457087,0.941172
492185242,0.338922,RRc,i,19.244432,0.043688,0.796985,-2.073380,0.353738,0.073596,0.018968,18.671905,0.991888
492186239,0.350656,RRc,i,18.935744,0.041007,7.604786,-1.759059,0.367919,0.081183,0.027314,18.510608,0.877916
492188020,0.627432,RRab,i,19.367110,0.498488,1.525275,-1.673383,0.469107,0.081183,0.033384,18.633273,0.873102
492194839,0.475609,RRab,i,18.343855,1.106846,0.922873,-0.770876,0.531180,0.081942,0.025797,18.369739,0.670304
492199774,0.551351,RRab,i,19.211672,0.120021,0.621407,-1.560977,0.418440,0.129742,0.037936,18.364301,0.836785
492233797,0.657435,RRab,i,18.935163,0.023485,0.002647,-2.080089,0.424777,0.110015,0.037936,18.431403,1.004505
492246090,0.541521,RRab,i,19.038929,0.225366,9.372920,-1.553500,0.420623,0.106221,0.040212,18.614064,0.856135
492247979,0.528573,RRab,i,18.358357,5.386730,0.652556,-1.082597,0.480376,0.093323,0.041730,18.515482,0.724894
492251116,0.589856,RRab,i,18.802879,0.023061,1.174486,-1.303203,0.629908,0.095599,0.031866,18.256357,0.800335
492346131,0.602865,RRab,i,18.442236,0.027744,0.783297,-1.771080,0.467639,0.044764,0.047041,18.613551,0.914514
492348166,0.590449,RRab,i,18.441765,0.115635,0.291663,-1.804126,0.447394,0.103945,0.051593,18.541789,0.916784
492354967,0.514066,RRab,i,18.652272,0.159029,1.613366,-1.221153,0.627602,0.073596,0.042489,18.246822,0.789495
492453338,0.585541,RRab,i,18.602467,1.164627,0.255520,-1.468288,0.422854,0.076631,0.044765,18.443846,0.805333
492459122,0.594720,RRab,i,18.598589,0.160110,0.186548,-1.052347,0.485731,0.083459,0.027314,18.428917,0.732473
492482862,0.561793,RRab,i,18.889879,0.063363,11.635697,-1.759516,0.518918,0.078907,0.033384,18.465803,0.907982
492488282,0.650449,RRab,i,18.956631,0.052024,0.082044,-1.537827,0.474663,0.087253,0.036419,18.515938,0.837062
492506325,0.562730,RRab,i,18.539769,0.073164,15.776209,-2.246624,0.440427,0.091047,0.021244,18.677562,1.054073
492507331,0.654054,RRab,i,18.976488,0.173988,0.047563,-1.931836,0.650567,0.075113,0.061457,18.597851,0.990102
492530103,0.616007,RRab,i,17.404769,0.097372,7.341588,-2.091780,0.600059,0.095599,0.045524,18.096630,1.045934
492536446,0.622377,RRab,i,18.161561,1.047396,1.777593,-1.651317,0.566175,0.069802,0.043247,18.565995,0.910821
492579259,0.580627,RRab,i,18.519906,0.032430,0.017151,-0.810958,0.732945,0.096358,0.074355,18.249501,0.736553
492614359,0.310518,RRc,i,18.952752,0.037102,0.903608,-1.938340,0.359337,0.088770,0.034901,18.602913,0.945712
